"","MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
"TCGA-HU-A4H2-01A",33157.2414806406,10994.6115933254,25270.3704564499,21436.6199056182,22707.920837597,47250.1920749925,17712.55431605,40167.6774334014,28924.4465945451,19464.3798402311,21426.1737188311,28577.6331932165,3598.71134812409,7189.06574681858,17146.3709921942,9749.42612831413,26630.4639761183,3057.5988725571,16095.4846014212,14824.1836694424,10632.1289118163,7439.77422970676,12083.1042565316,12710.9200824308,18022.8060636241,16260.5343526559,6926.86645846469,34328.2590194641,20344.9933863759,4532.60044688257,11396.7897846252,25826.1075935187,12794.4895767268,18719.5667223175,10153.6935569713,14151.4492403591,6423.36025533093,10077.4363934262,5762.11663171335,15322.4667791826,5823.7491337567,14092.9505943519,6516.3313177353,5429.92789188651,1892.84904580576,3054.465016521,13781.654228099,1687.05916610172,2276.22410088894,3578.86359322878,2745.25788762558,9614.67031876173,2509.17406623921,1815.54726358191,3274.87955772686,"yes"
"TCGA-D7-8573-01A",47784.6025089016,25046.2787443084,45629.26339185,12757.8222553068,11398.6772142268,111377.904754093,31038.6110122902,50364.6744512907,1613.98473628246,27771.7676879147,8851.72003449115,32986.6229196856,21711.7661223368,14380.4456253249,2558.4753580499,13126.4039613624,27590.3563794655,10847.2444274327,21844.2251729505,21091.2242656573,25928.8591576368,5150.06547875323,9374.35737549966,6434.34236079066,34413.4372583617,18239.0353605943,18190.0831027588,40178.2855046373,11803.2532275144,4993.13029922175,13597.2094999568,16445.0790881519,14413.5603879784,6467.45712344409,6851.87632468175,24467.490284018,12043.6951998241,9613.35957552007,12688.7131854214,7874.11465007028,12740.5449878354,10592.4047322302,5256.60862815992,6471.77644031193,819.230432600108,2127.98344355529,22941.3316573816,2260.44249416902,1615.42450857174,863.863373567777,2580.07194238909,5564.71989806576,86.3863373567777,349.86466629495,801.953165128753,"yes"
"TCGA-BR-8687-01A",16044.3200000281,207363.076766737,46480.5363565828,46214.6934334115,10891.1648103444,48972.4639679938,16811.0669573854,23466.9342496269,36087.4772338646,15308.3548548276,23732.7771727982,20412.5389797166,5399.40968693717,22195.0857382442,6196.93845645109,5855.54017616794,9939.72698004708,9571.7444074468,28821.5703916089,18035.3435772532,10164.9938781028,10614.1285009343,8276.10995030666,10668.6962588484,24542.8985018308,6959.48789396878,5367.22870150065,14688.5210918545,14466.0525403585,6765.00280806977,12291.7372634732,13001.1181163566,7352.65558560634,7219.73412402068,7972.48934857943,16511.6438754977,6009.44923695133,5225.9122002359,5214.71881399711,10556.7623964605,6307.47314555916,7660.47370717311,6972.08045348742,19963.4043568851,4261.88181041996,3492.33650650303,49032.6284190273,2546.49536932513,5048.21719369508,3685.42241912219,10865.9796913071,27416.8004186406,3349.62083195843,6072.41203454453,5964.67569199616,"yes"
"TCGA-D7-A747-01A",12536.9822616911,40580.232057579,23022.7191418927,134019.47971508,45084.3652728777,22018.6130110936,24844.4545506281,160018.656316127,7430.38536791302,13842.3202317299,3966.21921665628,19816.7517099842,6110.70302457712,14480.6448434521,8126.0874728238,4991.84190740103,11073.8561853839,10069.7500545848,11382.2602112722,20505.2816282465,6863.78262267641,5135.28564037232,10815.6574660356,6082.01427798286,17643.5791554691,10514.4256267958,8183.46496601232,6053.3255313886,29535.0646187894,8456.00805865777,10715.2468529557,20125.1557358725,8649.65709816902,7387.35224802163,5874.02086517448,14559.5388965863,10284.9156540418,22154.8845574163,5486.72278615199,4339.17292238164,9503.14730934822,24363.9180451743,30861.9191487739,13964.2474047555,9029.78299054295,11819.7635968346,172426.539218144,12967.313460605,25511.4679089446,8771.58427119462,8269.53120579509,4159.86825616752,18002.1884878974,9754.17384204798,295831.182693348,"yes"
"TCGA-D7-8578-01A",8379.93569847163,109372.952593515,26911.7488673983,155599.786468493,9265.90658446333,35786.7859433359,61219.3619647446,63443.4861093362,15654.7070218567,4874.37269455639,8712.55798611904,31675.7584066062,26766.1308152024,27216.7803662086,8986.93305288809,4348.61488504921,6940.61621413564,7590.53257340983,34568.1927696968,25397.3211245613,7848.0466025562,4883.56962416876,4946.4153098533,5118.09132928421,13694.2281928198,9708.89202745918,6932.95210612533,8015.12415718094,14187.7967486836,3327.75569807608,6261.57624442228,17970.8004625721,3832.0540051544,9431.451317486,6365.80811336248,11540.613841923,10602.5270214612,12871.1029925126,4098.76496391314,3454.9798910472,7394.33140834592,6632.51907212123,8608.32611717884,8879.63554074377,4212.19376246571,2549.0823242287,54776.912771279,6112.89254902229,7913.95793144486,3295.56644443278,7930.81896906754,15952.0744126567,2726.88963006787,9253.64401164684,9336.41637815817,"yes"
"TCGA-HU-A4H6-01A",24860.0634829874,23298.3648273724,26264.931935343,21835.7168264476,81495.5769905809,62538.9325271275,32802.2751448941,37106.0260911819,12399.4911229642,19892.6731502755,15600.4781137015,8881.54203721843,8455.62422205071,12952.5239449844,17635.9690675845,6274.85897462217,12835.314003601,7341.30435678631,15531.1426554184,9668.99474200527,11029.2903997503,6737.09536317629,7588.93099351173,7935.60828492732,18203.8594878081,6514.23139012341,12003.2885042036,19164.6508383027,18149.3816277285,9840.68254346823,9913.31969024102,16792.3876584732,17332.2137265346,7143.20304740598,9726.77429057454,11144.8494968888,10355.7459478571,12148.5627977492,8945.92496276704,10149.3904172526,6808.08166570424,16242.6565249428,9044.97561745721,9073.03996961942,2659.51007843102,2875.77067450456,33262.8606892034,3121.74646698514,11392.4761336142,2108.12810065575,4539.82167329938,13829.1222389923,2091.61965820739,5365.24379571745,6543.94658653046,"yes"
"TCGA-HU-8244-01A",47103.7761953261,5787.39661160241,33876.6726187591,5600.61370209191,6106.36434938189,68988.9860235108,27531.8008618484,22393.8340586979,632.188309112478,17000.1183486792,26896.7389695127,17793.227318293,9646.61888041177,22773.1470441654,2738.52481174633,14600.676357275,18293.2307991365,4094.85609311491,8807.53257922612,9801.79237446665,15813.3284774817,7235.68255611464,7813.27278398558,19247.2604292517,28965.7188902445,14997.2308420819,16040.3415521175,19773.1261591044,37778.998635917,10847.7766677255,24241.5480712403,20974.2839464181,10563.2919286249,4962.67822653295,5744.29286325384,23773.1540058524,12557.5586855524,9592.02079917024,11379.3895640246,8505.80634078607,10146.6223612553,15077.6911723326,8689.71566707334,7296.02780380265,4267.27108650923,3632.20919417351,45638.2487514744,3405.19611953767,8609.25533682266,1097.70879127712,1284.49170078763,20270.2560567246,3465.54136722568,1250.00870210876,893.684382427185,"yes"
"TCGA-D7-A4YU-01A",55183.4452069394,26472.4474360432,17095.756096023,28566.5751686477,26043.4907517526,44292.4721045367,20748.3545961757,28296.052234585,3474.76469887644,17114.0783664575,3205.31954542759,12781.4002989999,36694.118777279,14135.092749927,22577.3482977865,8467.04450197684,7780.49825098916,5254.18049225269,41526.8870495376,9196.70197751634,20581.2986010374,6171.37179459259,7955.09871042402,6139.03837617873,21165.4556937145,16467.4099981803,17150.7229073266,10481.4164691605,15341.1292567641,6039.88255970955,10764.8727705887,21414.4230155013,6674.69534123505,4083.71074567086,12366.4547626887,22224.9140370754,4464.16730234064,50689.1000474125,13789.1251728986,7619.90893953364,13060.5454779729,4908.21291522436,7766.48710300982,4423.21163901642,3124.48599939293,6563.68393801413,29164.7434093041,2752.65168763351,4494.34515952691,2905.69653479246,3586.85388271117,4026.5883731397,2117.83890610801,2652.41809055054,17682.0687499277,"yes"
"TCGA-IN-7806-01A",16891.1033662669,7936.34732762256,34693.580215813,32412.7854364149,9359.28623761281,53020.2148718045,20971.0344002212,10417.0461353047,2526.3461842194,15674.3646744279,15518.5339752144,16469.2586451636,16094.6353480644,19204.9531424678,4512.79408732525,14526.8840711283,6812.47743632496,20479.9315905786,12916.6335125884,4752.04930227936,10409.1758979706,2990.69018692639,8049.67874523241,10182.513062751,25656.9737088948,18707.554142958,11618.0443524756,28619.3310414188,63541.1481399182,8602.16940608039,31784.7404971603,34054.5169442908,8150.41778310782,9749.65000938004,7278.39548649876,18195.9887162469,10332.0475720973,7021.82574940981,11821.0964756933,5504.44399141137,6977.75242033931,5244.72615938881,11104.9048782977,7494.03998945082,4396.3145747818,6280.44939254542,41931.0504681748,8196.06515964512,7327.19095796966,2825.41520291204,6653.49864217782,6045.91631999172,2022.65099484232,8151.99183057462,11281.1981945797,"yes"
"TCGA-HU-A4GH-01A",36576.0325934221,41425.1182495952,24078.6106351486,7582.62025984842,52763.6630781552,47931.0064325451,18415.6570710852,65420.3200618855,3201.12951969934,24035.6424536762,29821.1817119405,10547.4247814491,17015.3998630998,46193.3226229965,16856.164837643,8467.25929016406,25772.0624931815,6494.51425256017,24560.107021649,21524.531377623,11558.4408160956,12194.1171478796,9643.82920048388,7032.88029100941,16260.9291472449,5453.16773687432,10956.886275481,26730.000186009,22372.5210766827,6366.87347818605,18290.5438367977,12918.2573826951,8747.81623977845,17488.0498592971,11102.2198304614,14610.4454706846,12230.7664791355,10374.2882855159,4574.84755677521,4749.24782275172,4582.43017703506,11993.1777109936,10433.6854775514,6773.80743213125,2811.88834636045,1522.84290218622,26038.7179723195,2320.28179951362,4456.05317270425,3218.82230030565,8115.93121812442,11191.9475035363,3146.78740783709,3314.86882359707,789.856277067543,"yes"
"TCGA-B7-5818-01A",28108.2876243235,5404.86567513286,46631.1504877761,47619.5541001899,46162.3306474469,40273.7145638215,24748.9097875697,57560.3263833486,4535.90660802586,21953.9074273905,3526.60020018337,26442.0362172936,18143.6264321035,15700.9854805793,22321.1994042089,7522.02024069595,20000.9891116243,5873.68551546206,8211.81248984274,7429.45071808318,24318.9094244652,3795.35042712368,10944.1064637359,11753.3432581895,33348.9170496596,7151.74215024486,10424.5226916513,26050.8553314139,12419.2465982749,2362.01588344204,12216.1908712533,26035.9247632505,8259.59030796547,8035.63178551521,4061.11454043132,13103.0666201563,17241.8201150371,12798.483029624,5530.282447705,10932.1620092052,12768.6218932973,9035.97985245969,7922.15946747375,7345.83953636842,1528.89017992709,1884.23770221483,40894.8261994169,3523.6140865507,12171.3991667633,2768.12733748517,3819.23933618504,3896.87829063447,4945.00417570167,6300.69976493389,531.528226615276,"yes"
"TCGA-VQ-A91D-01A",37501.2053873045,20141.9397247033,34386.2717356975,108284.178953007,75090.6672280711,114799.581840952,10846.4585526996,100722.677513732,15683.6909358409,5188.96030796855,11216.356923828,18537.7488941258,6090.99317791306,25299.7506961558,28352.3856747306,8289.61718033895,10839.9691075921,10686.8182030548,18762.2836948458,24567.7412880282,11534.3397340962,13396.8104799528,5518.62411943028,11381.1888295588,21951.1970206784,12795.887862997,14902.3617448962,15421.5173534973,22681.9085397845,6577.70156097664,13264.4257997595,12937.3577663408,10377.9206159371,16122.3774251089,7660.14100491005,17873.2297151163,5348.6006576134,15306.0052305836,8871.07146197224,12974.9965479644,10085.8955860989,7396.66953354496,5523.81567551629,6189.63274354727,2913.76085327398,3837.85783658404,24649.5082963829,4802.18937956069,1745.66073392138,4633.46380676531,9002.15825314403,11058.0144632046,1131.75922675052,4081.86097262658,1004.56610264324,"yes"
"TCGA-BR-4363-01A",39802.6273324168,5390.97841329959,26676.8379614431,79595.4409905375,8593.5074585789,45322.8191239477,20649.6063312826,60259.2314025436,7587.60584323326,12070.8193841478,15083.6173930367,8560.79521092539,6701.10393182295,17945.9390627194,14795.7496136857,6344.54043239961,16853.3499910919,5459.67413337198,7010.23467214868,21716.0256047872,8675.2880777127,10588.9545654434,8114.27303045488,13030.9238527785,21150.1037203814,8696.55103868748,14498.0681600387,8356.34366309091,17689.1479186393,10723.0747808229,11213.7584956256,21657.1435590109,15252.0854684523,13727.6947277984,6177.70796936668,17576.2906642347,6210.42021702019,24871.1218909689,7780.60810438901,9277.19343453741,4355.63577506578,5351.72371611537,9489.82304428527,9589.5953996285,1988.90465733383,6061.57949019669,30968.6848535845,4098.84463098568,3951.63951654485,3065.13760513454,5233.95962456271,11163.0545117627,2639.87838563882,6825.41047290631,2783.81227531429,"yes"
"TCGA-BR-8369-01A",17671.1775645333,24344.8669639049,50605.7985982687,36499.2243640606,14726.5838398377,124858.727403087,17991.1242123363,38178.4923629816,4387.0650520788,10200.3329579236,24728.0798979967,10008.7264908778,8282.46067928515,12163.3954410541,3479.64574588038,13090.698437229,12125.4356692808,13296.7657697123,17506.6852201826,7919.13143516985,15829.2248294413,4712.43452442086,5413.78649813597,23083.1564544896,24359.3278293424,14502.4404255576,11575.9227826587,14070.4220706145,24923.3015814019,5421.01693085469,10704.6556400538,10088.2612507836,7960.70642330245,6722.49482022293,10165.9884025098,11604.8445135335,37451.833874751,15371.8999599827,4929.34750598224,7311.775086798,9121.1908746558,5956.06895203941,11022.7946796772,10836.6110371703,4638.32258905406,5238.4485047072,85825.2363711172,5173.37461023878,15167.6402356791,4500.94436739852,8224.61721753545,25438.4699126102,4636.51498087438,38297.7945028404,54242.7062557811,"yes"
"TCGA-HU-A4GF-01A",32731.1814736089,14088.0120680892,28434.3127162805,11303.2599496106,27461.3421426923,49586.3920673543,33002.0083342984,21279.9698130661,2156.58426104606,17831.9426515099,7380.03195378901,10996.0720752174,14001.4979320356,33300.4194122804,7792.541385117,11752.1303946423,16285.972655074,10747.8141195853,29243.0318141728,10263.8364889087,20406.0516561189,15231.5032576671,10530.901865422,6664.09613224406,20491.3119641138,18373.5963728889,11140.2623019734,14890.4620256878,22840.985746207,7738.62677859085,12089.4101424454,27308.3751195251,14376.3925216012,10411.788199841,9150.43717274077,26670.1766376225,11878.7670285758,20375.959782709,8474.62384907575,8579.94540601056,5299.93120432656,6575.07434007298,8310.3723733798,4314.42235015086,2778.48297818492,3863.04424900169,28505.7809156291,1247.55891845397,2497.62549302543,1240.03595010148,3287.53717003649,4222.89290186228,1925.87989823648,4157.6938428074,967.95526135323,"yes"
"TCGA-BR-6458-01A",24121.1682614762,27782.4476814867,40031.3621638794,189984.682099324,14175.7228826047,26165.8977937272,7726.69631196083,109570.484106167,22552.70271882,24000.9573987179,13939.8806185265,25312.9731008229,4912.61725805659,8023.21644009801,9841.26263114762,7720.97198516281,8039.24455513245,4355.06782792991,15249.6065899123,19352.8040387296,14398.9716277273,5663.64893395617,4463.8300370922,18109.4802582007,17907.9839549105,11850.5013372509,9906.51995664499,23869.2978823635,19400.8883838329,3767.75189845356,10087.4086834623,23316.3279136752,12009.6376222358,10998.7215097063,5562.90078231111,11809.2861843052,42806.5157955572,9377.59216050839,3944.06116383243,6596.71420203264,7458.79781781372,5241.19361626266,4456.96084493458,6689.44829616049,3147.23487354872,2320.64208391534,38203.0121845934,3954.36495206885,3119.75810491825,1821.48078712842,6364.30653403323,20709.4694898592,1818.04619104961,8322.0262989544,3960.08927886687,"yes"
"TCGA-BR-7716-11A",14876.2104903539,4362.69341025234,35446.8839583003,8946.39168405036,15031.2009141392,28567.0312580537,9012.40612381076,36442.8409407724,5140.51572221181,7634.7134679416,13231.5898824101,12585.7964499714,11741.9596982515,16773.408085207,11868.2481917062,6549.78050144464,9996.8823341506,5129.03495007956,15232.1144264534,17003.0235278519,14876.2104903539,7806.92504992525,8343.65114710761,10180.5746882665,16911.177350794,7023.36235189966,10746.0027157795,11896.9501220368,28466.5745018965,3160.08252939989,12801.060927451,17729.1823652163,6630.14590637034,5734.64568005538,4953.95317506286,14798.7152784612,6808.0978744201,8056.63184380153,4965.4339471951,6638.75648546952,6968.82868427151,16730.3551897111,21724.4910672368,24629.1264166943,9130.08403816625,6997.53061460211,265246.018957276,17800.9371910428,27711.7137342016,7169.74219658576,22243.9960062208,80035.3327268991,11983.0559130286,39203.9666385768,60736.1547725986,"no"
"TCGA-VQ-A8PH-01A",39185.1768588521,8458.74346967716,69827.5956402017,21257.6052026898,7007.58206178672,41484.1220366153,29336.3735142483,43391.6355188292,8187.60541715026,41197.7086008475,3429.32353759372,13858.5914453537,8836.80920489072,22093.9324351319,11569.193382116,26539.068958249,17159.9836483044,6593.2372913759,6810.91150255946,12233.6725530974,14416.1429336484,8559.94288364847,7154.60762548088,13436.6089833224,20869.9923529506,18383.9237304857,10440.7244451907,23323.6007860286,17007.2298158949,19562.0376629441,11851.7879720736,12565.9121385881,31772.7971411801,14643.3642593576,11177.7616865666,16079.2502840071,4311.4769197587,11485.1787742908,11355.3380167427,8432.01154900549,5693.89910306485,14122.0918062601,8479.74712163347,5103.88742538308,725.580703945219,2856.49666605802,9237.78801496571,1428.24833302901,7309.27088079552,1607.7340861102,3557.25487223669,1640.19427549722,1317.50180453211,2096.54634982066,2237.84364479947,"yes"
"TCGA-BR-8686-01A",23412.0496044851,4506.17385638565,72199.0539457717,45666.4105783007,26863.8456266389,99059.8610195743,40130.1673103745,45283.5529209139,3460.91168066302,10549.8554479912,11370.26471382,18732.6782364245,14572.8994033888,20394.766637937,9677.79078394356,4700.64123791545,8909.0369163336,5372.16141476051,27666.0235754493,11546.5007783314,9775.02447470846,3381.90930691654,12017.4764679739,4159.77883303571,27602.2139658849,10692.6674313022,14600.2463789164,7049.44258045497,21567.6480327885,5858.32986858499,17356.213801534,13539.7914390118,7228.71719780274,10562.0096593368,3703.99590757526,9860.10395412774,11391.5345836749,18237.3941240908,7763.50249700967,5387.35417894252,8191.93844694249,8577.83465716568,10425.2747816987,9158.19824891865,2376.14831806715,2932.2034871289,64222.8527502139,12369.9485969966,19483.2007870161,5220.23377294036,25226.0656478177,11452.3056404029,1905.17262842468,8571.75755149287,26365.5229614689,"yes"
"TCGA-IN-A6RL-01A",14802.2357251363,5847.02249217956,20137.0339584658,16812.803054092,121247.315040453,142412.282035386,19945.385426243,37357.5257083773,19447.0992424637,7669.4258076801,12843.936177696,11404.8299266411,19011.5343965028,21530.8414655408,7303.55133707291,6791.32707822286,16356.3310955249,6996.91368551642,15195.986345885,16053.1779627361,6334.8551196558,6021.24843056393,5460.24090896625,12843.936177696,21102.2456571153,6836.6258222028,7679.87936398316,21154.5134386306,22367.1259697858,4749.39908035801,9673.02409910039,26914.4229616179,13056.4918225249,14673.3085307319,10073.7437573844,6216.38148155443,5648.40492242137,19084.7092906242,6589.22498969699,8042.26931582266,5641.435884886,11979.7755233095,7111.9028048501,14526.958742489,2334.6275743506,5665.82751625981,67258.1812539033,4087.34051449739,7212.95384911304,2818.97568305915,11659.1997966822,29705.5224945356,3066.37651556496,10896.0901865587,6338.33963842349,"yes"
"TCGA-HU-A4H8-01A",48281.209292265,4805.56864942897,54753.0692433061,5004.02871164727,22054.8409402862,43434.4021883491,10752.9270074645,32535.8518884776,4858.40541924033,6531.14022936605,17171.9501886943,13930.8654063629,9216.79457782676,13558.4306142779,6473.14865274382,8415.22211873724,16546.9298628769,2090.27416180579,26441.5815363324,17461.9080718054,17796.9705145117,10221.9819059454,11147.2697284957,8961.63164068893,28180.0401332967,12974.6487429474,16121.6583009805,2902.15623451704,43328.7286487264,6493.76787998728,17495.4143160761,17893.6231422154,7649.73330732377,1911.14462512823,5937.04874441385,22262.3219144235,7313.38216291483,23782.9899236287,8658.78674055061,8256.71180930313,7080.12715472318,14772.3876182366,7270.85500672519,9294.11667998973,2911.17714643605,3712.74960552557,29383.6875236336,2469.15246240437,14933.4753310761,5632.91514257281,2982.05574008545,29039.6041690084,462.643911275141,755.179197791734,1945.93957110157,"yes"
"TCGA-HU-8249-01A",52310.57882985,26901.4188346226,43696.6901727031,32234.1495884557,1951.93796594653,42059.5078648385,49441.5470399959,40626.1241845088,7694.53040404442,14997.3145573826,5421.04349243153,17408.9316498804,11258.7419567124,23271.5388353045,6333.60845794946,13674.8879075998,30748.6840366449,10771.8896798232,20805.5754421307,12221.1243645167,39548.2558877681,2164.79431026088,13133.6893300346,7930.03104030711,28950.727255947,21770.2222791298,27145.9771876647,63422.1328888982,44115.6095737473,10964.3661613841,5248.94687362418,20348.1607447743,13917.181831447,3577.79812783702,6985.76406606152,107623.790772049,12234.7109396857,11838.4358305898,8240.25783999931,7522.43378523707,10640.5527865229,13552.6087310788,5004.38852058216,9189.05367263457,1125.42130983228,1492.25883939531,9148.29394712757,2402.5593757184,7551.87136476991,799.343505776245,2128.56344314354,1840.98093539968,2674.29087909843,1847.77422298418,975.968982973263,"yes"
"TCGA-HU-A4GY-01A",22674.6882900018,10896.6976719269,17187.170878654,79735.4689099268,34856.1152345355,24071.048002454,27745.0603735062,110731.521040334,8887.34975470963,10694.9795086975,11106.2495502332,12428.1889694551,5898.78745288352,16311.7532188137,20632.0470837078,7849.38250702428,9940.98443254871,6772.24668395458,18720.6206049514,14866.4327871311,10273.9173233157,8758.09345594126,16378.3397969671,5340.63525365649,18967.3826298728,12038.4616443808,17435.8913323446,6016.29317903657,18926.2556257192,12067.8380759191,10134.8688807013,17522.0621981902,9948.81814762558,10918.2403883883,6298.30692180391,13078.3873208354,16180.5384912761,24317.8100273754,8538.74943378889,6889.75241010764,13426.9876417561,11184.5867010019,15320.7882615896,11717.2793262291,2420.617958753,2767.25985090452,148168.845392699,6325.72492457296,20810.2641017066,6478.48236857194,10859.4875253118,5303.42510704135,1774.33646491118,9114.52749193887,20275.6130477102,"yes"
"TCGA-HU-A4GD-01A",22047.5158128854,19572.6898646296,45895.5274055532,5449.40928025363,75925.4693751921,52542.9852084756,40884.2615850184,29879.3301553605,5322.75843642864,17351.1656040236,11313.0010497728,12709.5833276267,7462.13079833726,14273.8923986543,6938.41244414203,21920.8649690605,17710.5801608243,4679.23522996653,21003.502100274,8276.80379375206,15889.5464063677,5743.78691725226,5853.32278218198,8191.22889927571,22102.2837453503,14291.0073775496,14811.3027359657,18402.0253081932,14831.8407106401,34051.9620100271,15454.8259424279,12514.4725682206,18751.1708776566,9481.69830797899,15523.2858580089,14044.5516814577,5155.031643255,19771.2236198147,8821.06012262161,10125.2215144411,6733.0326973988,14999.5675038137,5819.09282439144,4747.6951455476,1026.89873371614,3539.37763554162,10830.3586449262,1044.01371261141,6489.99999708598,1194.62552688977,2142.79535768767,2361.86708754711,1598.53902881812,852.325948984393,1937.41561094444,"yes"
"TCGA-BR-8081-01A",35649.380279854,8332.02482016466,41392.5621164924,103624.587109873,14731.8182291611,61683.8844957512,13315.9091337018,82372.9341490155,7789.66944652089,15710.9504637127,2933.0578606655,15702.2727777344,9422.52069143773,14861.9835188356,26122.7273566766,6258.05787135089,16068.1818698194,6409.91737597114,16250.4132753637,13402.6859934848,9928.71904017191,7383.26448653716,5267.35538882827,5534.9173731592,22570.661229559,11657.0248308501,16147.7273246204,16447.1074908718,9649.58680786992,3618.59505295122,7556.81820610317,32296.9009302373,8463.63639083555,8382.64465503808,6165.49588758235,8683.47110228582,7720.24795869449,30879.5455537816,6090.28927577042,12556.6116106005,11286.7768957759,20638.4298183908,7974.79341405796,4902.89257773966,3858.67769835086,3513.01654021523,35436.7769733856,6864.04960883553,4884.09092478668,3742.97521864019,5558.05786910133,10119.6281316945,2558.4710826022,15436.1570743998,4894.21489176136,"yes"
"TCGA-RD-A8N6-01A",23070.7252807991,31255.3181759097,35504.0657672735,30894.5754558882,25032.1830093746,56047.0060386032,18140.5747738391,34755.4276493795,10691.6901500268,14599.0897912628,10012.8732037498,9411.63533704739,7188.99470723773,24602.9121023956,13450.9194135601,5318.04590483252,7248.47200157819,9803.40968889865,19780.0793221804,9015.9820312174,10015.459173069,6290.37036883302,2623.46587427794,6806.27124800349,17981.5376607114,8800.05359306835,6943.32762191846,11106.7382257504,32081.5353733782,9031.4978471323,17332.4593616046,10081.4013907073,6629.1323496417,8480.68638215329,5394.33199974745,27512.1275864397,12662.1987712193,12624.7022160916,4661.20969776835,4516.39541589594,5212.02116274736,10852.0202478141,13087.5907242195,14789.1585362204,4652.15880515132,7305.3633265995,60532.3698226694,13072.0749083046,8805.22553170665,2549.76574868216,18801.289934882,6180.46667276913,4556.47794034276,7196.75261519518,53539.9087836871,"yes"
"TCGA-BR-7717-01A",13459.9795025989,54148.3683581503,38253.2545311734,108922.656427826,79161.7073775204,43691.7211889509,14085.8992141242,123035.612689999,38899.0160779343,12503.9638048802,15141.1240880214,18346.4823801841,3320.80169717028,8384.07728867326,6058.97495969309,12170.2602122802,11708.48659225,5761.347431158,8135.15244662573,8871.10415354886,14204.9502255383,9695.44221743089,5645.90402615045,27580.1509775848,13194.8204317222,8097.27257935763,6663.24903277948,13907.3226970032,8198.28555873924,2615.51464470229,12410.1660383115,12025.9559560208,5792.01208561313,2429.72291476826,10094.0827253476,8835.028089484,3463.30215022648,4578.05252983062,3555.29611359187,5474.54272184237,7426.25778775125,11710.2903954533,7038.44009905401,4035.10776565449,1607.18865408947,2186.20948233046,51599.594431968,4781.88229179708,4177.60821871069,622.31210511882,4134.31694183285,7823.0944924647,1984.18352356725,3243.23815943083,8542.81197055864,"yes"
"TCGA-FP-7998-01A",29743.3531453176,13971.3469450895,17376.4309087591,56447.8346850712,16345.5085723559,44860.3229012358,16794.6369360705,57509.1595568643,4094.66874364986,19577.8508576738,6459.1568369286,14702.3897278741,18721.0521330492,19247.5687686653,35919.2136297493,3877.70519564006,8775.27726026885,5987.91753838503,42790.1866278685,16617.7494574383,12154.1044888291,6450.86523636772,11109.3628181577,4245.29948717259,27529.4957955616,10784.6084628564,17806.2122044983,10709.9840578084,14409.4198413895,3098.29474291697,12872.7098707723,20655.7589305888,7834.18059660853,6450.86523636772,3483.85416899808,18352.0759080898,11851.4610683568,49318.4401361378,6536.54510883019,6424.60850125825,12065.660749513,5723.96825386356,7371.23289862584,6218.70042066297,4130.59901274702,2502.68143596014,54578.0787585918,6001.73687265317,8684.06965409913,4717.92071914297,15046.4911511508,6876.50073182643,1442.73849759381,4919.68299945781,17607.2137910371,"yes"
"TCGA-D7-A4YX-01A",44355.6853299858,9653.57406887244,23940.4616679377,17422.6659535558,3007.63356596573,87712.5951023513,25186.7325524147,12276.7732692636,1533.96849792989,36845.3956652643,15413.8079452103,32210.8258136154,30077.5919811134,22746.956284618,12854.6811390816,15051.987365846,15660.046950611,12157.4227309316,26036.0058567559,16178.9077119911,13296.9062916379,2010.11432980165,6598.20028757393,10914.920810823,29446.9186101381,14922.586255865,16682.6926158976,22880.1263589673,20045.865153947,4812.96749841884,15631.1515571201,33526.1943781793,17536.9912060633,12148.6284807387,7304.25294591676,15878.6468839769,17655.0854229392,27636.5593918605,12889.8581398531,15715.3250946806,10136.0015080248,10744.0610927898,7080.62772672633,4295.36305849491,1566.63285578916,2202.33151258894,21348.6705039497,1889.50747001355,6416.03367643566,2618.17391456665,2108.10740337948,11071.9609928387,2649.58195096981,1286.47317107306,785.200910078771,"yes"
